State,Municipality,Name Id,Place Name,Place Name Status,Feature Type Code,Feature Type,Longitude,Latitude,Place Id,Historical Information,Origin Language,Australian Indigenous Language,Anzac Related Name,Date First Recorded Day,Date First Recorded Month,Date First Recorded Year,Source,Author,Title,Date Published Day,Date Published Month,Date Published Year,Publisher,Place of Publication,Pages(s),Editor,Chapter Title,Journal Name,Issue,Year,Newspaper,File Number,Site Owner,Page Title,Site Title,Url,Location,Type of Artefact,Cartographer,Scale,Informant,Tape Title,Tape Number,Municipal Name,Endorsed by Council,Council Minutes,Organisation Name,Endorsed by GPNAP
VIC,KINGSTON CITY,117392,MARCUS ROAD KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.133261,-37.982464,117147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,WHITTLESEA CITY,117393,MARIA MONTESSORI PRE SCHOOL & EARLY LEARNING CENTRE,RECORDED,KIND,KINDERGARTEN,145.008697,-37.679565,117148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MONASH CITY,117394,MARIA MONTESSORI PRESCHOOL,RECORDED,KIND,KINDERGARTEN,145.176472,-37.904914,117149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MARIBYRNONG CITY,117397,MARIBYRNONG KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,144.892772,-37.76976,117152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MARIBYRNONG CITY,115672,MARIBYRNONG RIVER CHILDRENS CENTRE,RECORDED,KIND,KINDERGARTEN,144.88186,-37.772884,115427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,KNOX CITY,117398,MARIEMONT EARLY LEARNING CENTRE,RECORDED,KIND,KINDERGARTEN,145.236718,-37.855879,117153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,KNOX CITY,117399,MARIEMONT PRESCHOOL,RECORDED,KIND,KINDERGARTEN,145.236718,-37.855879,117154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MAROONDAH CITY,117402,MAROONDAH KIDS EARLY LEARNING CENTRE,RECORDED,KIND,KINDERGARTEN,145.268605,-37.789573,117157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MAROONDAH CITY,117403,MAROONDAH KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.258615,-37.802971,117158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MAROONDAH CITY,117404,MAROONDAH MONTESSORI PRESCHOOL,RECORDED,KIND,KINDERGARTEN,145.250442,-37.803398,117159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MAROONDAH CITY,117405,MAROONDAH OCCASIONAL CARE,RECORDED,KIND,KINDERGARTEN,145.281444,-37.800284,117160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,NORTHERN GRAMPIANS SHIRE,118888,MARRANG KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,142.772367,-37.064165,118643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,BAW BAW SHIRE,118889,MARY BECK KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.955638,-38.016817,118644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,DAREBIN CITY,117407,MARYBOROUGH AVENUE KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,145.037925,-37.715821,117162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,WHITEHORSE CITY,117408,MARYS LITTLE LAMBS EARLY LEARNING CENTRE,RECORDED,KIND,KINDERGARTEN,145.129244,-37.812167,117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MURRINDINDI SHIRE,118890,MARYSVILLE CHILDRENS SERVICE @ ACHERON HALL,RECORDED,KIND,KINDERGARTEN,145.706115,-37.252888,118645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,MURRINDINDI SHIRE,118891,MARYSVILLE CHILDRENS SERVICE @ BUXTON RESERVE,RECORDED,KIND,KINDERGARTEN,145.705822,-37.425922,118646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,LATROBE CITY,118892,MARYVALE CRESCENT KINDERGARTEN,RECORDED,KIND,KINDERGARTEN,146.387366,-38.239371,118647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
